NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
470342001438,4703420,PICKETT COUNTY SCHOOL DISTRICT,PICKETT COUNTY ELEMENTARY,BYRDSTOWN,TN,36.576600,-85.136300,7,43,1
470345001439,4703450,POLK COUNTY SCHOOL DISTRICT,BENTON ELEMENTARY SCHOOL,BENTON,TN,35.177900,-84.652500,8,42,1
470345001440,4703450,POLK COUNTY SCHOOL DISTRICT,COPPER BASIN HIGH SCHOOL,COPPERHILL,TN,35.029920,-84.385200,8,43,1
470345001443,4703450,POLK COUNTY SCHOOL DISTRICT,DUCKTOWN ELEMENTARY SCHOOL,DUCKTOWN,TN,,,N,N,2
470345001444,4703450,POLK COUNTY SCHOOL DISTRICT,CHILHOWEE MIDDLE SCHOOL,BENTON,TN,35.171100,-84.653800,8,42,1
470345001445,4703450,POLK COUNTY SCHOOL DISTRICT,SOUTH POLK ELEMENTARY SCHOOL,OLD FORT,TN,35.068660,-84.718210,8,42,1
470345001446,4703450,POLK COUNTY SCHOOL DISTRICT,TURTLETOWN ELEMENTARY SCHOOL,TURTLETOWN,TN,,,N,N,2
470345001900,4703450,POLK COUNTY SCHOOL DISTRICT,POLK COUNTY HIGH SCHOOL,BENTON,TN,35.184530,-84.639890,8,42,1
470345002070,4703450,POLK COUNTY SCHOOL DISTRICT,COPPER BASIN ELEMENTARY SCHOOL,COPPERHILL,TN,35.022700,-84.387500,8,43,3
470348000367,4703480,PUTNAM COUNTY SCHOOL DISTRICT,PUTNAM COUNTY ADULT HIGH SCHOOL,COOKEVILLE,TN,36.156430,-85.484410,5,33,1
470348000413,4703480,PUTNAM COUNTY SCHOOL DISTRICT,CANE CREEK ELEMENTARY SCHOOL,COOKEVILLE,TN,36.162770,-85.525530,5,33,1
470348000497,4703480,PUTNAM COUNTY SCHOOL DISTRICT,AVERY TRACE MIDDLE SCHOOL,COOKEVILLE,TN,36.161010,-85.479050,5,33,1
470348001449,4703480,PUTNAM COUNTY SCHOOL DISTRICT,BAXTER ELEMENTARY SCHOOL,BAXTER,TN,36.151620,-85.641480,7,41,1
470348001451,4703480,PUTNAM COUNTY SCHOOL DISTRICT,CAPSHAW ELEMENTARY SCHOOL,COOKEVILLE,TN,36.159510,-85.495270,5,33,1
470348001452,4703480,PUTNAM COUNTY SCHOOL DISTRICT,PRESCOTT CENTRAL MIDDLE SCHOOL,COOKEVILLE,TN,36.175530,-85.500110,5,33,1
470348001453,4703480,PUTNAM COUNTY SCHOOL DISTRICT,JERE WHITSON ELEMENTARY SCHOOL,COOKEVILLE,TN,36.185660,-85.503260,5,33,1
470348001454,4703480,PUTNAM COUNTY SCHOOL DISTRICT,MONTEREY HIGH SCHOOL,MONTEREY,TN,36.142240,-85.261520,6,33,1
470348001455,4703480,PUTNAM COUNTY SCHOOL DISTRICT,NORTHEAST ELEMENTARY SCHOOL,COOKEVILLE,TN,36.171890,-85.470250,5,33,1
470348001456,4703480,PUTNAM COUNTY SCHOOL DISTRICT,PARK VIEW ELEMENTARY SCHOOL,COOKEVILLE,TN,36.153010,-85.511050,5,33,1
470348001457,4703480,PUTNAM COUNTY SCHOOL DISTRICT,COOKEVILLE HIGH SCHOOL,COOKEVILLE,TN,36.192610,-85.491910,5,33,1
470348001459,4703480,PUTNAM COUNTY SCHOOL DISTRICT,SYCAMORE ELEMENTARY SCHOOL,COOKEVILLE,TN,36.176740,-85.531770,5,33,1
470348001460,4703480,PUTNAM COUNTY SCHOOL DISTRICT,UFFELMAN ELEMENTARY SCHOOL,MONTEREY,TN,36.146340,-85.265130,6,33,1
470348001461,4703480,PUTNAM COUNTY SCHOOL DISTRICT,CORNERSTONE MIDDLE SCHOOL,BAXTER,TN,36.149840,-85.640070,7,41,1
470348001487,4703480,PUTNAM COUNTY SCHOOL DISTRICT,BURKS MIDDLE SCHOOL,MONTEREY,TN,36.139520,-85.261610,6,33,1
470348001887,4703480,PUTNAM COUNTY SCHOOL DISTRICT,DRY VALLEY ALTERNATIVE SCHOOL,COOKEVILLE,TN,36.103280,-85.444500,7,41,1
470348001901,4703480,PUTNAM COUNTY SCHOOL DISTRICT,ALGOOD ELEMENTARY SCHOOL,COOKEVILLE,TN,36.176830,-85.454190,6,33,1
470348001903,4703480,PUTNAM COUNTY SCHOOL DISTRICT,UPPERMAN HIGH SCHOOL,BAXTER,TN,36.169990,-85.638930,7,41,1
470351001463,4703510,RHEA COUNTY SCHOOL DISTRICT,FRAZIER ELEMENTARY SCHOOL,DAYTON,TN,35.488110,-84.945870,7,41,1
470351001465,4703510,RHEA COUNTY SCHOOL DISTRICT,GRAYSVILLE ELEMENTARY SCHOOL,DAYTON,TN,35.452800,-85.089800,7,32,1
470351001466,4703510,RHEA COUNTY SCHOOL DISTRICT,RHEA CENTRAL ELEMENTARY SCHOOL,DAYTON,TN,35.497970,-85.024320,7,41,1
470351001467,4703510,RHEA COUNTY SCHOOL DISTRICT,RHEA COUNTY HIGH SCHOOL,EVENSVILLE,TN,35.441060,-85.068890,7,41,1
470351001469,4703510,RHEA COUNTY SCHOOL DISTRICT,SPRING CITY ELEMENTARY SCHOOL,SPRING CITY,TN,35.692770,-84.856880,7,43,1
470351002035,4703510,RHEA COUNTY SCHOOL DISTRICT,SPRING CITY MIDDLE SCHOOL,SPRING CITY,TN,35.701360,-84.871070,7,43,1
470354001474,4703540,RICHARD CITY ELEMENTARY S/D,R HARDY MEMORIAL SCHOOL,SOUTH PITTSBURG,TN,34.995400,-85.721620,4,32,1
470359000566,4703590,ROANE COUNTY SCHOOL DISTRICT,HARRIMAN MIDDLE SCHOOL,HARRIMAN,TN,35.937540,-84.541450,6,32,1
470359000567,4703590,ROANE COUNTY SCHOOL DISTRICT,HARRIMAN HIGH SCHOOL,HARRIMAN,TN,35.940120,-84.543140,6,32,1
470359000569,4703590,ROANE COUNTY SCHOOL DISTRICT,BOWERS ELEMENTARY SCHOOL,HARRIMAN,TN,35.916610,-84.562540,6,32,1
470359000570,4703590,ROANE COUNTY SCHOOL DISTRICT,WALNUT HILL ELEMENTARY SCHOOL,HARRIMAN,TN,35.946650,-84.538400,6,32,1
470359001475,4703590,ROANE COUNTY SCHOOL DISTRICT,CHEROKEE MIDDLE SCHOOL,KINGSTON,TN,35.852090,-84.493310,6,32,1
470359001476,4703590,ROANE COUNTY SCHOOL DISTRICT,DYLLIS ELEMENTARY SCHOOL,HARRIMAN,TN,35.960160,-84.420840,7,42,1
470359001479,4703590,ROANE COUNTY SCHOOL DISTRICT,KINGSTON ELEMENTARY SCHOOL,KINGSTON,TN,35.855740,-84.461770,6,41,1
470359001480,4703590,ROANE COUNTY SCHOOL DISTRICT,MIDTOWN ELEMENTARY SCHOOL,HARRIMAN,TN,35.870330,-84.577170,6,41,1
470359001481,4703590,ROANE COUNTY SCHOOL DISTRICT,MIDWAY ELEMENTARY SCHOOL,KINGSTON,TN,35.780230,-84.549880,6,42,1
470359001482,4703590,ROANE COUNTY SCHOOL DISTRICT,MIDWAY HIGH SCHOOL,KINGSTON,TN,35.789200,-84.555320,6,42,1
470359001483,4703590,ROANE COUNTY SCHOOL DISTRICT,OLIVER SPRINGS ELEMENTARY,OLIVER SPRINGS,TN,36.043620,-84.343900,6,31,1
470359001484,4703590,ROANE COUNTY SCHOOL DISTRICT,OLIVER SPRINGS HIGH SCHOOL,OLIVER SPRINGS,TN,36.042470,-84.348150,6,31,1
470359001485,4703590,ROANE COUNTY SCHOOL DISTRICT,RIDGE VIEW ELEMENTARY SCHOOL,ROCKWOOD,TN,35.855430,-84.687070,6,32,1
470359001486,4703590,ROANE COUNTY SCHOOL DISTRICT,ROANE COUNTY HIGH SCHOOL,KINGSTON,TN,35.875220,-84.520900,6,32,1
470359001488,4703590,ROANE COUNTY SCHOOL DISTRICT,MIDTOWN EDUCATIONAL CENTER,HARRIMAN,TN,35.865240,-84.588060,6,32,1
470359001489,4703590,ROANE COUNTY SCHOOL DISTRICT,ROCKWOOD HIGH SCHOOL,ROCKWOOD,TN,35.873450,-84.690870,6,32,1
470359001490,4703590,ROANE COUNTY SCHOOL DISTRICT,ROCKWOOD MIDDLE SCHOOL,ROCKWOOD,TN,35.870400,-84.688670,6,32,1
470359002036,4703590,ROANE COUNTY SCHOOL DISTRICT,MIDWAY MIDDLE SCHOOL,TEN MILE,TN,35.776430,-84.552130,7,42,1
470360000032,4703600,ROBERTSON COUNTY SCHOOL DIST,EAST ROBERTSON HIGH SCHOOL,CROSS PLAINS,TN,36.547570,-86.703150,8,42,1
470360000109,4703600,ROBERTSON COUNTY SCHOOL DIST,ROBERT F WOODALL PRIMARY,WHITE HOUSE,TN,36.470720,-86.673830,3,31,1
470360001491,4703600,ROBERTSON COUNTY SCHOOL DIST,BRANSFORD ELEMENTARY SCHOOL,SPRINGFIELD,TN,36.499760,-86.895930,3,21,1
470360001492,4703600,ROBERTSON COUNTY SCHOOL DIST,CHEATHAM PARK ELEMENTARY,SPRINGFIELD,TN,36.512240,-86.885760,3,21,1
470360001493,4703600,ROBERTSON COUNTY SCHOOL DIST,COOPERTOWN ELEMENTARY SCHOOL,SPRINGFIELD,TN,36.438400,-86.969930,8,41,1
470360001496,4703600,ROBERTSON COUNTY SCHOOL DIST,GREENBRIER ELEMENTARY SCHOOL,GREENBRIER,TN,36.434250,-86.807360,3,21,1
470360001497,4703600,ROBERTSON COUNTY SCHOOL DIST,GREENBRIER HIGH SCHOOL,GREENBRIER,TN,36.421210,-86.802850,8,41,1
470360001498,4703600,ROBERTSON COUNTY SCHOOL DIST,GREENBRIER MIDDLE SCHOOL,GREENBRIER,TN,36.436910,-86.808110,3,21,1
470360001500,4703600,ROBERTSON COUNTY SCHOOL DIST,JO BYRNS SCHOOL,CEDAR HILL,TN,36.566180,-87.025720,8,42,1
470360001501,4703600,ROBERTSON COUNTY SCHOOL DIST,KRISLE ELEMENTARY SCHOOL,SPRINGFIELD,TN,36.541460,-86.830240,8,41,1
470360001503,4703600,ROBERTSON COUNTY SCHOOL DIST,SPRINGFIELD HIGH SCHOOL,SPRINGFIELD,TN,36.510330,-86.861330,8,41,1
470360001504,4703600,ROBERTSON COUNTY SCHOOL DIST,SPRINGFIELD MIDDLE SCHOOL,SPRINGFIELD,TN,36.509970,-86.892880,3,21,1
470360001505,4703600,ROBERTSON COUNTY SCHOOL DIST,WATAUGA ELEMENTARY SCHOOL,RIDGETOP,TN,36.396700,-86.764400,8,41,1
470360001506,4703600,ROBERTSON COUNTY SCHOOL DIST,WESTSIDE ELEMENTARY SCHOOL,SPRINGFIELD,TN,36.504710,-86.900610,3,21,1
470360001507,4703600,ROBERTSON COUNTY SCHOOL DIST,WHITE HOUSE HERITAGE SCHOOL,WHITEHOUSE,TN,36.467430,-86.658750,3,31,1
470360002015,4703600,ROBERTSON COUNTY SCHOOL DIST,EAST ROBERTSON ELEMENTARY,CROSS PLAINS,TN,36.583640,-86.690400,8,42,1
470360002071,4703600,ROBERTSON COUNTY SCHOOL DIST,COOPERTOWN MIDDLE SCHOOL,SPRINGFIELD,TN,36.453700,-86.957800,8,41,3
470360002109,4703600,ROBERTSON COUNTY SCHOOL DIST,JO BYRNS ELEMTARY SCHOOL,CEDAR HILL,TN,,,8,N,7
470366001508,4703660,ROGERSVILLE CITY ELEM SCH DIST,ROGERSVILLE ELEMENTARY SCHOOL,ROGERSVILLE,TN,36.404380,-83.003420,4,31,1
470369000115,4703690,RUTHERFORD COUNTY SCHOOL DIST,STEWARTSBORO ELEMENTARY,SMYRNA,TN,35.950760,-86.510950,3,22,1
470369000370,4703690,RUTHERFORD COUNTY SCHOOL DIST,RUTHERFORD COUNTY ADULT HIGH SCHOOL,MURFREESBORO,TN,35.814100,-86.401600,2,13,1
470369000855,4703690,RUTHERFORD COUNTY SCHOOL DIST,CEDAR GROVE ELEMENTARY SCHOOL,SMYRNA,TN,35.977060,-86.562430,8,41,1
470369000955,4703690,RUTHERFORD COUNTY SCHOOL DIST,BARFIELD ELEMENTARY SCHOOL,MURFREESBORO,TN,35.786220,-86.401490,2,13,1
470369000963,4703690,RUTHERFORD COUNTY SCHOOL DIST,ROCK SPRINGS ELEMENTARY SCHOOL,LAVERGNE,TN,36.015010,-86.591700,8,41,1
470369001354,4703690,RUTHERFORD COUNTY SCHOOL DIST,BLACKMAN HIGH SCHOOL,MURFREESBORO,TN,35.857760,-86.476990,2,41,1
470369001502,4703690,RUTHERFORD COUNTY SCHOOL DIST,BLACKMAN ELEMENTARY SCHOOL,MURFREESBORO,TN,35.865480,-86.463860,2,13,1
470369001509,4703690,RUTHERFORD COUNTY SCHOOL DIST,BUCHANAN ELEMENTARY SCHOOL,MURFREESBORO,TN,35.709880,-86.303080,8,42,1
470369001510,4703690,RUTHERFORD COUNTY SCHOOL DIST,CENTRAL MIDDLE SCHOOL,MURFREESBORO,TN,35.845010,-86.380920,2,13,1
470369001511,4703690,RUTHERFORD COUNTY SCHOOL DIST,CHRISTIANA ELEMENTARY SCHOOL,CHRISTIANA,TN,35.729580,-86.412040,8,41,1
470369001512,4703690,RUTHERFORD COUNTY SCHOOL DIST,JOHN COLEMON ELEMENTARY SCHOOL,SMYRNA,TN,36.008160,-86.489490,3,22,1
470369001513,4703690,RUTHERFORD COUNTY SCHOOL DIST,DANIEL MCKEE ALTERNATIVE SCHOOL,MURFREESBORO,TN,35.856990,-86.347080,3,22,1
470369001514,4703690,RUTHERFORD COUNTY SCHOOL DIST,DAVID YOUREE ELEMENTARY SCHOOL,SMYRNA,TN,35.970060,-86.524560,3,22,1
470369001516,4703690,RUTHERFORD COUNTY SCHOOL DIST,EAGLEVILLE SCHOOL,EAGLEVILLE,TN,35.734010,-86.646600,8,42,1
470369001517,4703690,RUTHERFORD COUNTY SCHOOL DIST,HOLLOWAY HIGH SCHOOL,MURFREESBORO,TN,35.839430,-86.384470,2,13,1
470369001518,4703690,RUTHERFORD COUNTY SCHOOL DIST,KITTRELL ELEMENTARY SCHOOL,READYVILLE,TN,35.825380,-86.248710,8,42,1
470369001519,4703690,RUTHERFORD COUNTY SCHOOL DIST,LASCASSAS ELEMENTARY SCHOOL,LASCASSAS,TN,35.929170,-86.278280,8,41,1
470369001520,4703690,RUTHERFORD COUNTY SCHOOL DIST,LAVERGNE PRIMARY SCHOOL,LAVERGNE,TN,36.020070,-86.571250,3,22,1
470369001521,4703690,RUTHERFORD COUNTY SCHOOL DIST,HOMER PITTARD CAMPUS SCHOOL,MURFREESBORO,TN,35.846800,-86.376000,2,13,1
470369001522,4703690,RUTHERFORD COUNTY SCHOOL DIST,MC FADDEN SCHOOL OF EXCELLENCE,MURFREESBORO,TN,35.845110,-86.398430,2,13,1
470369001523,4703690,RUTHERFORD COUNTY SCHOOL DIST,OAKLAND HIGH SCHOOL,MURFREESBORO,TN,35.881110,-86.349030,8,41,1
470369001524,4703690,RUTHERFORD COUNTY SCHOOL DIST,RIVERDALE HIGH SCHOOL,MURFREESBORO,TN,35.820830,-86.412340,2,13,1
470369001525,4703690,RUTHERFORD COUNTY SCHOOL DIST,ROCKVALE ELEMENTARY SCHOOL,ROCKVALE,TN,35.806530,-86.476580,8,41,1
470369001526,4703690,RUTHERFORD COUNTY SCHOOL DIST,ROY L WALDRON ELEMENTARY,LAVERGNE,TN,36.021360,-86.566420,3,22,1
470369001528,4703690,RUTHERFORD COUNTY SCHOOL DIST,SMYRNA WEST SCHOOL,SMYRNA,TN,35.970490,-86.532090,3,22,1
470369001529,4703690,RUTHERFORD COUNTY SCHOOL DIST,SMYRNA MIDDLE SCHOOL,SMYRNA,TN,35.970510,-86.518990,3,22,1
470369001530,4703690,RUTHERFORD COUNTY SCHOOL DIST,SMYRNA PRIMARY SCHOOL,SMYRNA,TN,35.973040,-86.524410,3,22,1
470369001531,4703690,RUTHERFORD COUNTY SCHOOL DIST,THURMAN FRANCIS ELEMENTARY SCHOOL,SMYRNA,TN,35.969550,-86.521150,3,22,1
470369001532,4703690,RUTHERFORD COUNTY SCHOOL DIST,WALTER HILL ELEMENTARY SCHOOL,MURFREESBORO,TN,35.953780,-86.378070,2,41,1
470369001534,4703690,RUTHERFORD COUNTY SCHOOL DIST,SIEGEL MIDDLE SCHOOL,MURFREESBORO,TN,35.911430,-86.391550,2,13,1
470369001537,4703690,RUTHERFORD COUNTY SCHOOL DIST,WILSON ELEMENTARY SCHOOL,MURFREESBORO,TN,35.982210,-86.401100,8,41,1
470369001889,4703690,RUTHERFORD COUNTY SCHOOL DIST,SMYRNA ELEMENTARY SCHOOL,SMYRNA,TN,35.985740,-86.504160,3,22,1
470369001904,4703690,RUTHERFORD COUNTY SCHOOL DIST,BLACKMAN MIDDLE SCHOOL,MURFREESBORO,TN,35.857260,-86.475140,2,41,1
470369001906,4703690,RUTHERFORD COUNTY SCHOOL DIST,ROCK SPRINGS MIDDLE SCHOOL,SMYRNA,TN,35.961920,-86.574850,8,41,1
470369001987,4703690,RUTHERFORD COUNTY SCHOOL DIST,LAVERGNE HIGH SCHOOL,LAVERGNE,TN,35.986480,-86.560150,3,22,1
470369001988,4703690,RUTHERFORD COUNTY SCHOOL DIST,SMYRNA HIGH SCHOOL,SMYRNA,TN,35.958230,-86.506660,3,22,1
470369002037,4703690,RUTHERFORD COUNTY SCHOOL DIST,CHRISTIANA MIDDLE SCHOOL,CHRISTIANA,TN,35.730680,-86.411730,8,41,1
470369002038,4703690,RUTHERFORD COUNTY SCHOOL DIST,SIEGEL HIGH SCHOOL,MURFREESBORO,TN,35.909450,-86.402120,2,13,1
470369002072,4703690,RUTHERFORD COUNTY SCHOOL DIST,LA VERGNE MIDDLE SCHOOL,LAVERGNE,TN,36.027930,-86.564560,3,22,1
470369002110,4703690,RUTHERFORD COUNTY SCHOOL DIST,STEWARTS CREEK ELEMENTARY SCHOOL,SMYRNA,TN,,,3,N,7
470369002111,4703690,RUTHERFORD COUNTY SCHOOL DIST,STEWARTS CREEK MIDDLE SCHOOL,SMYRNA,TN,,,3,N,7
470372001533,4703720,SCOTT COUNTY SCHOOL DISTRICT,BURCHFIELD ELEMENTARY SCHOOL,ONEIDA,TN,36.502500,-84.524250,6,33,1
470372001535,4703720,SCOTT COUNTY SCHOOL DISTRICT,HUNTSVILLE ELEMENTARY SCHOOL,HUNTSVILLE,TN,36.411940,-84.461750,7,42,1
470372001538,4703720,SCOTT COUNTY SCHOOL DISTRICT,ROBBINS ELEMENTARY SCHOOL,ROBBINS,TN,36.353060,-84.586910,7,42,1
470372001539,4703720,SCOTT COUNTY SCHOOL DISTRICT,SCOTT HIGH SCHOOL,HUNTSVILLE,TN,36.408300,-84.529620,7,42,1
470372001540,4703720,SCOTT COUNTY SCHOOL DISTRICT,HUNTSVILLE MIDDLE SCHOOL,HUNTSVILLE,TN,36.413410,-84.464900,7,42,1
470372001541,4703720,SCOTT COUNTY SCHOOL DISTRICT,WINFIELD ELEMENTARY SCHOOL,WINFIELD,TN,36.560110,-84.449860,7,42,1
470372001965,4703720,SCOTT COUNTY SCHOOL DISTRICT,FAIRVIEW ELEMENTARY SCHOOL,HUNTSVILLE,TN,36.379380,-84.378520,7,43,1
470375001542,4703750,SEQUATCHIE COUNTY SCHOOL DIST,GRIFFITH ELEMENTARY SCHOOL,DUNLAP,TN,35.361040,-85.398630,8,42,1
470375001544,4703750,SEQUATCHIE COUNTY SCHOOL DIST,SEQUATCHIE COUNTY HIGH SCHOOL,DUNLAP,TN,35.355700,-85.400040,8,42,1
470375001546,4703750,SEQUATCHIE COUNTY SCHOOL DIST,SEQUATCHIE COUNTY MIDDLE,DUNLAP,TN,35.356900,-85.398800,8,42,1
470378000389,4703780,SEVIER COUNTY SCHOOL DISTRICT,HARDIN ALTERNATIVE LEARNING CENTER,SEVIERVILLE,TN,35.919100,-83.668160,7,41,1
470378000397,4703780,SEVIER COUNTY SCHOOL DISTRICT,WHITES ADULT HIGH SCHOOL,SEVIERVILLE,TN,35.846190,-83.632110,7,42,1
470378000968,4703780,SEVIER COUNTY SCHOOL DISTRICT,NORTHVIEW MIDDLE SCHOOL,KODAK,TN,35.957900,-83.614870,7,42,1
470378000971,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEYMOUR INTERMEDIATE,SEYMOUR,TN,35.881160,-83.745810,7,21,1
470378001131,4703780,SEVIER COUNTY SCHOOL DISTRICT,PARKWAY ACADEMY,SEVIERVILLE,TN,35.865650,-83.561340,6,31,1
470378001133,4703780,SEVIER COUNTY SCHOOL DISTRICT,PIGEON FORGE HIGH SCHOOL,PIGEON FORGE,TN,35.800700,-83.588400,6,31,1
470378001548,4703780,SEVIER COUNTY SCHOOL DISTRICT,CATONS CHAPEL ELEMENTARY,SEVIERVILLE,TN,35.801530,-83.456120,7,42,1
470378001549,4703780,SEVIER COUNTY SCHOOL DISTRICT,GATLINBURG PITTMAN HIGH SCHOOL,GATLINBURG,TN,35.732470,-83.447420,7,42,1
470378001550,4703780,SEVIER COUNTY SCHOOL DISTRICT,JONES COVE ELEMENTARY SCHOOL,COSBY,TN,35.827080,-83.309970,7,42,1
470378001551,4703780,SEVIER COUNTY SCHOOL DISTRICT,NEW CENTER ELEMENTARY SCHOOL,SEVIERVILLE,TN,35.880870,-83.443030,7,42,1
470378001552,4703780,SEVIER COUNTY SCHOOL DISTRICT,NORTHVIEW ELEMENTARY SCHOOL,KODAK,TN,35.957800,-83.614850,7,42,1
470378001554,4703780,SEVIER COUNTY SCHOOL DISTRICT,PI BETA PHI ELEMENTARY SCHOOL,GATLINBURG,TN,35.711860,-83.513280,7,42,1
470378001555,4703780,SEVIER COUNTY SCHOOL DISTRICT,PIGEON FORGE MIDDLE SCHOOL,PIGEON FORGE,TN,35.803420,-83.581600,6,31,1
470378001556,4703780,SEVIER COUNTY SCHOOL DISTRICT,PITTMAN CENTER ELEMENTARY,SEVIERVILLE,TN,35.758720,-83.395760,7,42,1
470378001557,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEVIER COUNTY HIGH SCHOOL,SEVIERVILLE,TN,35.863870,-83.529490,6,31,1
470378001559,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEVIERVILLE PRIMARY SCHOOL,SEVIERVILLE,TN,35.855500,-83.540600,6,31,1
470378001560,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEVIERVILLE MIDDLE SCHOOL,SEVIERVILLE,TN,35.862300,-83.558870,6,31,1
470378001561,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEYMOUR PRIMARY SCHOOL,SEYMOUR,TN,35.880290,-83.742330,6,21,1
470378001562,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEYMOUR HIGH SCHOOL,SEYMOUR,TN,35.880680,-83.742060,7,21,1
470378001563,4703780,SEVIER COUNTY SCHOOL DISTRICT,T. LAWSON EARLY CHILDHOOD,SEVIERVILLE,TN,35.860040,-83.555410,6,31,1
470378001564,4703780,SEVIER COUNTY SCHOOL DISTRICT,WEARWOOD ELEMENTARY SCHOOL,SEVIERVILLE,TN,35.723800,-83.643290,7,42,1
470378001966,4703780,SEVIER COUNTY SCHOOL DISTRICT,PIGEON FORGE PRIMARY SCHOOL,SEVIERVILLE,TN,35.787600,-83.629030,7,41,1
470378001967,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEYMOUR MIDDLE SCHOOL,SEYMOUR,TN,35.880620,-83.741810,6,21,1
470378002016,4703780,SEVIER COUNTY SCHOOL DISTRICT,SEVIERVILLE INTERMEDIATE,SEVIERVILLE,TN,35.863560,-83.558800,6,31,1
470378002074,4703780,SEVIER COUNTY SCHOOL DISTRICT,BOYD CREEK ELEMENTARY SCHOOL,SEVIERVILLE,TN,35.933600,-83.669400,7,41,3
470381000147,4703810,SHELBY COUNTY SCHOOL DISTRICT,CROSSWIND ELEMENTARY,COLLIERVILLE,TN,35.079280,-89.689520,3,21,1
470381000164,4703810,SHELBY COUNTY SCHOOL DISTRICT,HIGHLAND OAKS ELEMENTARY,MEMPHIS,TN,35.004470,-89.815810,3,21,1
470381000415,4703810,SHELBY COUNTY SCHOOL DISTRICT,APPLING MIDDLE SCHOOL,BARTLETT,TN,35.227540,-89.808440,3,21,1
470381000418,4703810,SHELBY COUNTY SCHOOL DISTRICT,SOUTHWIND MIDDLE SCHOOL,MEMPHIS,TN,35.034980,-89.805310,3,21,1
470381000420,4703810,SHELBY COUNTY SCHOOL DISTRICT,TARA OAKS ELEMENTARY SCHOOL,COLLIERVILLE,TN,35.067660,-89.648290,3,21,1
470381000857,4703810,SHELBY COUNTY SCHOOL DISTRICT,MACON-HALL ELEMENTARY,CORDOVA,TN,35.161180,-89.735450,8,41,1
470381000972,4703810,SHELBY COUNTY SCHOOL DISTRICT,RIVERCREST ELEMENTARY SCHOOL,BARTLETT,TN,35.257690,-89.853190,3,21,1
470381001134,4703810,SHELBY COUNTY SCHOOL DISTRICT,SCHILLING FARMS MIDDLE SCHOOL,COLLIERVILLE,TN,35.036330,-89.703190,8,41,1
470381001358,4703810,SHELBY COUNTY SCHOOL DISTRICT,ARLINGTON MIDDLE SCHOOL,ARLINGTON,TN,35.275940,-89.693270,8,41,1
470381001359,4703810,SHELBY COUNTY SCHOOL DISTRICT,SYCAMORE ELEMENTARY SCHOOL,COLLIERVILLE,TN,35.013270,-89.680130,8,41,1
470381001547,4703810,SHELBY COUNTY SCHOOL DISTRICT,LAKELAND ELEMENTARY SCHOOL,LAKELAND,TN,35.249820,-89.724690,8,41,1
470381001566,4703810,SHELBY COUNTY SCHOOL DISTRICT,ALTURIA ELEMENTARY SCHOOL,BARTLETT,TN,35.215390,-89.841390,3,21,1
470381001567,4703810,SHELBY COUNTY SCHOOL DISTRICT,ARLINGTON ELEMENTARY SCHOOL,ARLINGTON,TN,35.286560,-89.668030,8,42,1
470381001568,4703810,SHELBY COUNTY SCHOOL DISTRICT,BARRETS ELEMENTARY SCHOOL,ARLINGTON,TN,35.348460,-89.719760,8,42,1
470381001569,4703810,SHELBY COUNTY SCHOOL DISTRICT,BARTLETT ELEMENTARY SCHOOL,BARTLETT,TN,35.225870,-89.865230,3,21,1
470381001570,4703810,SHELBY COUNTY SCHOOL DISTRICT,BARTLETT HIGH SCHOOL,BARTLETT,TN,35.207090,-89.870800,3,21,1
470381001571,4703810,SHELBY COUNTY SCHOOL DISTRICT,BOLTON HIGH SCHOOL,ARLINGTON,TN,35.326770,-89.760470,8,41,1
470381001573,4703810,SHELBY COUNTY SCHOOL DISTRICT,COLLIERVILLE ELEMENTARY SCHOOL,COLLIERVILLE,TN,35.055530,-89.668110,3,21,1
470381001574,4703810,SHELBY COUNTY SCHOOL DISTRICT,COLLIERVILLE HIGH SCHOOL,COLLIERVILLE,TN,35.069420,-89.685690,3,21,1
470381001575,4703810,SHELBY COUNTY SCHOOL DISTRICT,COLLIERVILLE MIDDLE SCHOOL,COLLIERVILLE,TN,35.044300,-89.667320,3,21,1
470381001576,4703810,SHELBY COUNTY SCHOOL DISTRICT,DOGWOOD ELEMENTARY SCHOOL,GERMANTOWN,TN,35.085770,-89.764720,3,21,1
470381001577,4703810,SHELBY COUNTY SCHOOL DISTRICT,E E JETER ELEMENTARY SCHOOL,MILLINGTON,TN,35.331930,-90.030200,8,41,1
470381001578,4703810,SHELBY COUNTY SCHOOL DISTRICT,ELLENDALE ELEMENTARY SCHOOL,BARTLETT,TN,35.235200,-89.831230,3,21,1
470381001579,4703810,SHELBY COUNTY SCHOOL DISTRICT,ELMORE PARK MIDDLE SCHOOL,BARTLETT,TN,35.195530,-89.852600,3,21,1
470381001580,4703810,SHELBY COUNTY SCHOOL DISTRICT,FARMINGTON ELEMENTARY SCHOOL,GERMANTOWN,TN,35.092170,-89.776890,3,21,1
